usaf,wban,datetime,latitude,longitude,elevation,windAngle,windSpeed,temperature,seaLvlPressure,cloudCoverage,presentWeatherIndicator,pastWeatherIndicator,precipTime,precipDepth,snowDepth,stationName,countryOrRegion,p_k,year,day,version
485660,99999,2019-10-06,7.533,99.05,3.0,80.0,1.5,26.4,1010.2,SCT,,,24.0,40.0,,KO LANTA,TH,485660-99999,2019,14,1.0
027060,99999,2019-10-06,60.25,24.05,37.0,,,11.2,,,,,,,,LOHJA PORLA,FI,027060-99999,2019,14,1.0
916800,99999,2019-10-06,-17.75,177.45,18.0,260.0,4.6,27.2,1011.8,FEW,2.0,0.0,24.0,0.0,,NADI INTL,FJ,916800-99999,2019,14,1.0
712950,99999,2019-10-06,50.633,-93.217,363.0,220.0,1.5,25.0,1015.3,,,,24.0,2.0,,EAR FALLS (AUT),CA,712950-99999,2019,14,1.0
407826,99999,2019-10-06,36.636,53.194,11.0,0.0,0.0,25.0,,,,,,,,SARI DASHT E NAZ,IR,407826-99999,2019,14,1.0
723700,93167,2019-10-06,35.267,-113.95,1033.0,240.0,4.6,38.9,1005.8,,,,,,,KINGMAN AIRPORT,US,723700-93167,2019,14,1.0
712950,99999,2019-10-06,50.633,-93.217,363.0,220.0,1.5,25.0,1015.3,,,,,,,EAR FALLS (AUT),CA,712950-99999,2019,14,1.0
484300,99999,2019-10-06,14.05,101.367,6.0,0.0,0.0,27.2,1007.2,BKN,10.0,2.0,24.0,1.0,,KHAO E TO,TH,484300-99999,2019,14,1.0
076470,99999,2019-10-06,43.523,4.924,25.0,340.0,9.8,24.0,,,,,,,,LE TUBE,FR,076470-99999,2019,14,1.0
274910,99999,2019-10-06,57.0,48.733,143.0,,,11.4,1008.5,OVC,10.0,2.0,,,,NOVYJ TOR'JAL,RS,274910-99999,2019,14,1.0
308230,99999,2019-10-06,51.808,107.438,515.0,280.0,2.0,18.0,,CLR,,,,,,MUKHINO,RS,308230-99999,2019,14,1.0
717060,99999,2019-10-06,46.283,-63.133,49.0,120.0,3.1,19.0,1010.5,BKN,,,24.0,13.0,,CHARLOTTETOWN,CA,717060-99999,2019,14,1.0
176000,99999,2019-10-06,34.718,32.486,12.0,10.0,4.1,21.0,,,,,,,,PAFOS INTL,CY,176000-99999,2019,14,1.0
407300,99999,2019-10-06,35.416,51.152,1007.0,320.0,6.2,26.0,,,,,,,,IMAM KHOMEINI INTL,IR,407300-99999,2019,14,1.0
873440,99999,2019-10-06,-31.117,-64.2,484.0,320.0,3.1,9.5,1019.5,FEW,,,1.0,9999.0,,AMBROSIO L V TARAVELLA,AR,873440-99999,2019,14,1.0
336580,99999,2019-10-06,48.367,25.9,246.0,300.0,2.0,15.7,1009.2,FEW,,,,,,CHERNIVTSI,UP,336580-99999,2019,14,1.0
869600,99999,2019-10-06,-28.65,-56.016,81.0,0.0,0.0,17.1,1012.9,,,,99.0,9999.0,,SAO BORJA,BR,869600-99999,2019,14,1.0
873440,99999,2019-10-06,-31.324,-64.208,489.0,320.0,3.1,9.0,,,,,,,,AMBROSIO L V TARAVELLA,AR,873440-99999,2019,14,1.0
483580,99999,2019-10-06,17.433,104.783,153.0,0.0,0.0,26.7,1005.7,OVC,10.0,6.0,24.0,3.0,,NAKHON PHANOM AGROMET,TH,483580-99999,2019,14,1.0
296420,99999,2019-10-06,55.27,86.107,263.0,300.0,2.0,16.0,,CLR,,,,,,KEMEROVO,RS,296420-99999,2019,14,1.0
143300,99999,2019-10-06,44.551,15.373,564.0,300.0,1.0,10.7,1014.8,,,,,,,GOSPIC,HR,143300-99999,2019,14,1.0
024080,99999,2019-10-06,59.221,12.075,170.0,324.0,0.6,11.2,1013.8,,,,1.0,9999.0,,BLOMSKOG,SW,024080-99999,2019,14,1.0
987550,99999,2019-10-06,8.367,126.333,3.0,250.0,1.0,25.0,1008.8,OVC,60.0,8.0,24.0,20.0,,HINATUAN,RP,987550-99999,2019,14,1.0
975700,99999,2019-10-06,-1.867,136.233,3.0,230.0,1.5,28.8,1008.2,BKN,,,,,,SERUI/YENDOSA,ID,975700-99999,2019,14,1.0
966150,99999,2019-10-06,-1.85,109.967,9.0,110.0,2.1,23.7,1012.8,BKN,,,,,,RAHADI USMAN,ID,966150-99999,2019,14,1.0
012820,99999,2019-10-06,64.833,11.133,4.0,260.0,2.0,10.6,1018.0,,,,,,,RORVIK/RYUM,NO,012820-99999,2019,14,1.0
483570,99999,2019-10-06,17.417,104.783,148.0,0.0,0.0,28.2,1005.7,BKN,,,,,,NAKHON PHANOM,TH,483570-99999,2019,14,1.0
021610,99999,2019-10-06,66.752,20.924,328.0,0.0,0.0,8.9,,OVC,,,1.0,9999.0,,NATTAVAARA,SW,021610-99999,2019,14,1.0
251510,99999,2019-10-06,68.883,170.783,5.0,330.0,7.0,12.1,1008.3,OVC,,,,,,CHAUN,RS,251510-99999,2019,14,1.0
161330,99999,2019-10-06,44.8,11.6,10.0,50.0,0.5,16.8,1013.3,,,,24.0,84.0,,FERRARA,IT,161330-99999,2019,14,1.0
154600,99999,2019-10-06,44.206,27.338,19.0,170.0,2.0,19.5,1008.0,SCT,,,6.0,9999.0,,CALARASI,RO,154600-99999,2019,14,1.0
152080,99999,2019-10-06,46.067,23.567,247.0,230.0,1.0,14.5,1010.1,BKN,,,6.0,0.0,,ALBA IULIA,RO,152080-99999,2019,14,1.0
965590,99999,2019-10-06,0.117,111.533,30.0,150.0,2.1,23.7,1011.9,FEW,,,,,,SUSILO,ID,965590-99999,2019,14,1.0
308230,99999,2019-10-06,51.74,106.983,514.0,320.0,3.0,18.7,1008.0,OVC,4.0,1.0,12.0,9999.0,,MUKHINO,RS,308230-99999,2019,14,1.0
717060,99999,2019-10-06,46.283,-63.133,49.0,120.0,3.1,19.0,1010.5,,,,,,,CHARLOTTETOWN,CA,717060-99999,2019,14,1.0
010430,99999,2019-10-06,70.417,22.817,10.0,10.0,11.0,7.5,,,,,,,,ROGNSUNDET,NO,010430-99999,2019,14,1.0
176000,99999,2019-10-06,34.717,32.483,8.0,10.0,4.1,21.0,1006.5,FEW,,,6.0,0.0,,PAFOS INTL,CY,176000-99999,2019,14,1.0
857990,99999,2019-10-06,-41.439,-73.094,90.0,20.0,7.7,9.0,,,61.0,,,,,EL TEPUAL INTL,CI,857990-99999,2019,14,1.0
916800,99999,2019-10-06,-17.755,177.443,18.0,260.0,4.6,27.0,,,,,,,,NADI INTL,FJ,916800-99999,2019,14,1.0
027930,99999,2019-10-06,62.55,29.667,80.0,350.0,5.0,10.9,1010.1,,,,,,,LIPERI TUISKAVANLUOTO,FI,027930-99999,2019,14,1.0
857990,99999,2019-10-06,-41.433,-73.1,90.0,20.0,7.7,9.2,1014.4,OVC,60.0,2.0,6.0,0.0,,EL TEPUAL INTL,CI,857990-99999,2019,14,1.0
121195,99999,2019-10-06,51.233,22.683,203.0,310.0,2.6,15.0,,,80.0,,,,,LUBLIN AIRPORT,PL,121195-99999,2019,14,1.0
999999,23908,2019-10-06,37.428,-94.583,290.0,,1.8,29.7,,,,,1.0,0.0,,JOPLIN 24 N,US,999999-23908,2019,14,1.0
200690,99999,2019-10-06,79.483,76.983,10.0,310.0,5.0,-0.4,1016.4,OVC,10.0,2.0,12.0,0.0,,OSTROV VIZE,RS,200690-99999,2019,14,1.0
161340,99999,2019-10-06,44.183,10.7,2173.0,20.0,10.3,9.6,,,,,6.0,0.0,,CIMONE MOUNTAIN,IT,161340-99999,2019,14,1.0
233580,99999,2019-10-06,66.1,76.783,62.0,130.0,4.0,13.0,1019.9,OVC,,,,,,NOVYJ URENGOJ,RS,233580-99999,2019,14,1.0
983340,99999,2019-10-06,15.75,121.633,178.0,,,28.0,1008.8,FEW,,,,,,BALER RADAR,RP,983340-99999,2019,14,1.0
485500,99999,2019-10-06,9.467,100.05,5.0,0.0,0.0,27.7,1009.7,BKN,,,,,,KO SAMUI,TH,485500-99999,2019,14,1.0
201070,99999,2019-10-06,78.067,14.25,75.0,200.0,1.0,3.4,1016.6,BKN,,,,,,BARENTSBURG,SV,201070-99999,2019,14,1.0
272770,99999,2019-10-06,57.85,45.767,136.0,340.0,1.0,13.2,1008.9,BKN,2.0,8.0,,,,VETLUGA,RS,272770-99999,2019,14,1.0
998256,99999,2019-10-06,47.276,-122.418,11.0,260.0,5.1,,,,,,,,,TACOMA MET,US,998256-99999,2019,14,1.0
485600,99999,2019-10-06,7.583,100.167,4.0,0.0,0.0,23.4,1009.8,FEW,10.0,1.0,24.0,29.0,,PHATTHALUNG AGROMET,TH,485600-99999,2019,14,1.0
170450,99999,2019-10-06,41.183,41.817,628.0,0.0,0.0,15.3,1011.2,BKN,80.0,2.0,6.0,40.0,,ARTVIN,TU,170450-99999,2019,14,1.0
027240,99999,2019-10-06,60.117,20.3,11.0,350.0,6.0,13.5,1012.4,,,,,,,LUMPARLAND LANGNAS HARBOUR,FI,027240-99999,2019,14,1.0
818660,99999,2019-10-06,-6.033,-44.233,175.0,0.0,0.0,23.6,1012.3,,,,99.0,9999.0,,COLINAS,BR,818660-99999,2019,14,1.0
896010,99999,2019-10-06,-66.267,100.75,42.0,,,-16.3,994.6,,,,,,,OAZIC BANGERA,AY,896010-99999,2019,14,1.0
987410,99999,2019-10-06,8.6,123.35,5.0,160.0,1.0,26.4,1009.2,BKN,5.0,4.0,24.0,35.0,,DIPOLOG,RP,987410-99999,2019,14,1.0
638810,99999,2019-10-06,-7.967,31.63,1923.0,90.0,9.3,13.0,,CLR,,,,,,SUMBAWANGA,TZ,638810-99999,2019,14,1.0
717270,99999,2019-10-06,48.331,-70.996,159.0,310.0,6.2,19.0,1007.5,,95.0,,,,,BAGOTVILLE,CA,717270-99999,2019,14,1.0
407370,99999,2019-10-06,36.45,52.817,14.0,,,25.0,1005.6,BKN,,,6.0,0.0,,GHARAKHIL,IR,407370-99999,2019,14,1.0
484190,99999,2019-10-06,14.1,100.617,7.0,240.0,2.1,27.5,1007.2,FEW,10.0,1.0,,,,PATHUMTHANI,TH,484190-99999,2019,14,1.0
076460,99999,2019-10-06,43.757,4.416,94.0,360.0,5.1,23.0,,,,,,,,GARONS,FR,076460-99999,2019,14,1.0
638810,99999,2019-10-06,-7.967,31.633,1923.0,90.0,9.3,13.4,,,,,,,,SUMBAWANGA,TZ,638810-99999,2019,14,1.0
789540,00408,2019-10-06,13.073,-59.5,57.0,90.0,7.0,27.2,1015.2,,15.0,8.0,6.0,9999.0,,GRANTLEY ADAMS INTERNATIONAL AIRPORT,BB,789540-00408,2019,14,1.0
727467,04926,2019-10-06,49.318,-94.903,329.0,160.0,2.6,24.0,,,,,,,,FLAG ISLAND,US,727467-04926,2019,14,1.0
984400,99999,2019-10-06,14.133,122.983,4.0,180.0,2.0,28.0,1007.5,OVC,5.0,4.0,,,,DAET,RP,984400-99999,2019,14,1.0
717270,99999,2019-10-06,48.333,-71.0,159.0,320.0,6.2,19.1,1007.5,OVC,95.0,2.0,24.0,94.0,,BAGOTVILLE,CA,717270-99999,2019,14,1.0
948650,99999,2019-10-06,-37.867,144.75,20.0,310.0,7.2,10.2,1019.7,,,,,,,LAVERTON RAAF,AS,948650-99999,2019,14,1.0
076460,99999,2019-10-06,43.767,4.417,105.0,360.0,5.1,22.9,1011.5,,0.0,,6.0,0.0,,GARONS,FR,076460-99999,2019,14,1.0
543424,99999,2019-10-06,41.64,123.483,60.0,,1.0,23.0,,CLR,10.0,,,,,TAOXIAN,CH,543424-99999,2019,14,1.0
984440,99999,2019-10-06,13.15,123.733,17.0,80.0,1.0,27.7,1007.7,BKN,,,24.0,18.0,,LEGAZPI,RP,984440-99999,2019,14,1.0
983270,99999,2019-10-06,15.183,120.55,155.0,170.0,2.0,27.9,1008.3,BKN,5.0,4.0,24.0,460.0,,CLARK INTL,RP,983270-99999,2019,14,1.0
032400,99999,2019-10-06,55.421,-1.6,23.0,260.0,2.1,14.1,1024.4,,,,6.0,9999.0,,BOULMER,UK,032400-99999,2019,14,1.0
154700,99999,2019-10-06,44.107,24.979,102.0,270.0,2.0,17.5,1008.3,OVC,,,6.0,9999.0,,ROSIORII DE VEDE,RO,154700-99999,2019,14,1.0
484620,99999,2019-10-06,13.7,102.504,49.0,230.0,2.1,27.5,1007.4,SCT,10.0,0.0,,,,ARANYAPRATHET,TH,484620-99999,2019,14,1.0
817900,99999,2019-10-06,-4.243,-44.795,22.0,0.0,0.0,26.5,1012.3,,,,99.0,9999.0,,BACABAL,BR,817900-99999,2019,14,1.0
981340,99999,2019-10-06,20.433,121.967,167.0,240.0,3.0,29.0,1006.1,FEW,,,,,,BASCO RADAR,RP,981340-99999,2019,14,1.0
036600,99999,2019-10-06,51.683,-0.8,205.0,60.0,2.1,14.2,1023.4,,,,6.0,0.0,,HIGH WYCOMBE HQAIR,UK,036600-99999,2019,14,1.0
375491,99999,2019-10-06,43.069,42.754,2700.0,,0.5,10.0,,,,,,,,MESTIA,GG,375491-99999,2019,14,1.0
484090,99999,2019-10-06,15.085,104.331,129.0,220.0,1.0,27.2,1006.4,BKN,10.0,1.0,24.0,16.0,,SI SAKET AGROMET,TH,484090-99999,2019,14,1.0
489400,99999,2019-10-06,17.95,102.567,171.0,270.0,1.0,28.2,1003.2,OVC,10.0,2.0,1.0,9999.0,,WATTAY INTL,LA,489400-99999,2019,14,1.0
476580,99999,2019-10-06,34.813,138.298,7.0,40.0,2.1,22.0,,,,,,,,SHIZUHAMA,JA,476580-99999,2019,14,1.0
489400,99999,2019-10-06,17.988,102.563,172.0,220.0,1.0,28.0,,,10.0,,,,,WATTAY INTL,LA,489400-99999,2019,14,1.0
172190,99999,2019-10-06,38.295,27.148,120.0,160.0,1.0,19.1,1007.1,CLR,,,6.0,9999.0,,ADNAN MENDERES,TU,172190-99999,2019,14,1.0
941710,99999,2019-10-06,-12.679,141.925,19.0,130.0,6.7,25.0,,CLR,,,,,,WEIPA,AS,941710-99999,2019,14,1.0
028120,99999,2019-10-06,66.533,24.65,93.0,,,4.0,,,,,,,,YLITORNIO MELTOSJARVI,FI,028120-99999,2019,14,1.0
987510,99999,2019-10-06,8.15,125.133,627.0,,,21.1,1010.6,OVC,80.0,8.0,24.0,331.0,,MALAYBALAY,RP,987510-99999,2019,14,1.0
012900,99999,2019-10-06,64.467,11.567,2.0,260.0,2.0,9.9,1018.3,,,,,,,NAMSOS AIRPORT,NO,012900-99999,2019,14,1.0
960110,99999,2019-10-06,5.517,95.417,21.0,140.0,2.1,25.4,1011.2,OVC,60.0,2.0,24.0,0.0,,SULTAN ISKANDARMUDA,ID,960110-99999,2019,14,1.0
028190,99999,2019-10-06,67.75,29.617,360.0,,,5.7,,,,,,,,SALLA VARRIOTUNTURI,FI,028190-99999,2019,14,1.0
488390,99999,2019-10-06,20.133,107.717,56.0,180.0,7.0,29.8,1000.9,OVC,,,,,,BACH LONG VI,VM,488390-99999,2019,14,1.0
945920,99999,2019-10-06,-28.164,153.505,6.0,200.0,5.1,15.0,,CLR,,,,,,GOLD COAST,AS,945920-99999,2019,14,1.0
276750,99999,2019-10-06,55.183,46.333,136.0,240.0,1.0,14.5,1008.4,BKN,,,,,,PORETSKOE,RS,276750-99999,2019,14,1.0
476810,99999,2019-10-06,34.75,137.703,46.0,340.0,1.5,23.0,,,61.0,,,,,HAMAMATSU,JA,476810-99999,2019,14,1.0
983270,99999,2019-10-06,15.186,120.56,148.0,170.0,2.1,28.0,,,5.0,,,,,CLARK INTL,RP,983270-99999,2019,14,1.0
984460,99999,2019-10-06,13.6,124.217,40.0,320.0,1.0,27.6,1007.8,BKN,5.0,4.0,24.0,67.0,,VIRAC,RP,984460-99999,2019,14,1.0
172000,99999,2019-10-06,38.434,38.093,849.0,90.0,3.1,19.1,1004.0,CLR,,,6.0,9999.0,,ERHAC,TU,172000-99999,2019,14,1.0
341720,99999,2019-10-06,51.565,46.047,152.0,310.0,5.0,17.0,,,,,,,,TSENTRALNY,RS,341720-99999,2019,14,1.0
970080,99999,2019-10-06,3.583,125.467,38.0,170.0,1.5,25.0,1010.2,OVC,21.0,6.0,24.0,50.0,,NAHA,ID,970080-99999,2019,14,1.0
789540,00408,2019-10-06,13.075,-59.492,52.0,90.0,7.7,28.0,,,16.0,,,,,GRANTLEY ADAMS INTERNATIONAL AIRPORT,BB,789540-00408,2019,14,1.0
987530,99999,2019-10-06,7.126,125.646,29.0,0.0,0.0,26.0,,,,,,,,FRANCISCO BANGOY INTL,RP,987530-99999,2019,14,1.0
603380,99999,2019-10-06,35.28,-2.956,48.0,280.0,2.6,25.0,,CLR,,,,,,MELILLA,SP,603380-99999,2019,14,1.0
484360,99999,2019-10-06,14.631,102.721,182.0,270.0,1.5,27.0,1006.8,FEW,,,,,,NANGRONG,TH,484360-99999,2019,14,1.0
987530,99999,2019-10-06,7.133,125.65,18.0,,,25.8,1009.8,OVC,21.0,6.0,24.0,8.0,,FRANCISCO BANGOY INTL,RP,987530-99999,2019,14,1.0
066040,99999,2019-10-06,47.0,6.953,485.0,25.0,1.9,15.7,1016.8,,,,6.0,9999.0,,NEUCHATEL (AUT),SZ,066040-99999,2019,14,1.0
964490,99999,2019-10-06,4.322,113.987,18.0,160.0,2.1,26.0,,,,,,,,MIRI,MY,964490-99999,2019,14,1.0
985360,99999,2019-10-06,12.583,122.283,47.0,,,27.2,1008.3,BKN,5.0,8.0,24.0,43.0,,ROMBLON,RP,985360-99999,2019,14,1.0
484530,99999,2019-10-06,13.667,100.617,6.0,270.0,1.5,27.5,1007.7,BKN,,,24.0,0.0,,BANG NA AGROMET,TH,484530-99999,2019,14,1.0
916120,99999,2019-10-06,1.383,173.15,2.0,30.0,4.1,31.1,1007.8,SCT,2.0,1.0,24.0,0.0,,BONRIKI AIRPORT,KR,916120-99999,2019,14,1.0
113550,99999,2019-10-06,47.72,14.326,600.0,0.0,0.0,11.0,,,,,6.0,20.0,,WINDISCHGARSTEN,AU,113550-99999,2019,14,1.0
960870,99999,2019-10-06,1.117,104.117,24.0,0.0,0.0,27.1,1013.2,BKN,,,,,,BATAM/HANG NADIM,ID,960870-99999,2019,14,1.0
801120,99999,2019-10-06,6.165,-75.423,2142.0,90.0,1.5,17.0,,,,,,,,JOSE MARIA CORDOVA,CO,801120-99999,2019,14,1.0
956640,99999,2019-10-06,-33.059,137.514,12.0,270.0,5.1,11.0,,,,,,,,WHYALLA,AS,956640-99999,2019,14,1.0
964490,99999,2019-10-06,4.333,113.983,18.0,160.0,2.1,25.8,1011.4,BKN,1.0,2.0,24.0,0.0,,MIRI,MY,964490-99999,2019,14,1.0
966550,99999,2019-10-06,-2.233,113.95,27.0,150.0,2.1,22.8,1014.6,SCT,,,,,,TJILIK RIWUT,ID,966550-99999,2019,14,1.0
010280,99999,2019-10-06,74.517,19.0,18.0,290.0,3.0,4.7,1017.6,BKN,50.0,8.0,6.0,1.0,,BJORNOYA ISLAND,NO,010280-99999,2019,14,1.0
983360,99999,2019-10-06,16.267,122.133,4.0,,,29.8,1007.2,BKN,,,,,,CASIGURAN,RP,983360-99999,2019,14,1.0
028300,99999,2019-10-06,60.7,26.817,33.0,,,4.9,,,,,,,,KOUVOLA ANJALA,FI,028300-99999,2019,14,1.0
818390,99999,2019-10-06,-5.837,-35.208,48.0,145.0,2.4,26.0,1014.9,,,,99.0,9999.0,,NATAL,BR,818390-99999,2019,14,1.0
875760,99999,2019-10-06,-34.822,-58.536,20.0,190.0,1.5,6.0,,,,,,,,MINISTRO PISTARINI,AR,875760-99999,2019,14,1.0
875760,99999,2019-10-06,-34.467,-58.517,20.0,200.0,1.5,6.0,1019.7,CLR,,,1.0,9999.0,,MINISTRO PISTARINI,AR,875760-99999,2019,14,1.0
715380,99999,2019-10-06,42.276,-82.956,190.0,280.0,5.1,31.0,1013.0,FEW,,,,,,WINDSOR,CA,715380-99999,2019,14,1.0
715380,99999,2019-10-06,42.267,-82.967,190.0,290.0,6.2,30.6,1013.1,FEW,,,24.0,0.0,,WINDSOR,CA,715380-99999,2019,14,1.0
028010,99999,2019-10-06,69.05,20.783,483.0,350.0,6.0,5.8,1016.3,BKN,,,,,,ENONTEKIO KILPISJARVI,FI,028010-99999,2019,14,1.0
282140,99999,2019-10-06,58.133,52.583,169.0,,,12.5,1008.4,OVC,2.0,4.0,,,,GLAZOV,RS,282140-99999,2019,14,1.0
081120,99999,2019-10-06,42.204,0.864,807.0,293.0,2.1,22.2,,,,,6.0,9999.0,,TALAR,SP,081120-99999,2019,14,1.0
976300,99999,2019-10-06,-2.883,132.25,130.0,180.0,1.5,24.0,1013.6,BKN,2.0,6.0,24.0,0.0,,FAK-FAK/TOREA,ID,976300-99999,2019,14,1.0
971920,99999,2019-10-06,-5.467,122.617,2.0,320.0,1.0,24.6,1016.2,SCT,,,,,,BAU-BAU/BETO AMBIRI,ID,971920-99999,2019,14,1.0
486570,99999,2019-10-06,3.783,103.217,16.0,0.0,0.0,24.6,1010.9,BKN,5.0,2.0,24.0,68.0,,KUANTAN,MY,486570-99999,2019,14,1.0
407100,99999,2019-10-06,37.933,47.533,1682.0,300.0,2.0,11.6,1000.4,,,,6.0,0.0,,SARAB,IR,407100-99999,2019,14,1.0
486570,99999,2019-10-06,3.775,103.209,18.0,0.0,0.0,25.0,,,,,,,,KUANTAN,MY,486570-99999,2019,14,1.0
321210,99999,2019-10-06,47.983,142.2,18.0,50.0,5.0,14.7,1011.6,OVC,,,,,,ILYINSKIY,RS,321210-99999,2019,14,1.0
624630,99999,2019-10-06,27.178,33.799,16.0,310.0,6.7,31.0,,,,,,,,HURGHADA INTL,EG,624630-99999,2019,14,1.0
717710,99999,2019-10-06,53.03,-131.6,17.0,130.0,4.6,15.4,1016.3,,,,,,,CUMSHEWA ISLAND  BC,CA,717710-99999,2019,14,1.0
624630,99999,2019-10-06,27.15,33.801,16.0,310.0,6.7,31.4,1006.1,,,,,,,HURGHADA INTL,EG,624630-99999,2019,14,1.0
223240,99999,2019-10-06,66.683,34.35,40.0,10.0,2.0,8.7,1011.4,BKN,,,,,,UMBA,RS,223240-99999,2019,14,1.0
717710,99999,2019-10-06,53.033,-131.6,17.0,130.0,4.6,15.4,1016.3,,,,24.0,2.0,,CUMSHEWA ISLAND  BC,CA,717710-99999,2019,14,1.0
479110,99999,2019-10-06,24.467,122.978,21.0,350.0,4.1,30.0,,,,,,,,YONAGUNI,JA,479110-99999,2019,14,1.0
867580,99999,2019-10-06,-17.785,-46.119,877.0,0.0,0.0,21.0,1018.1,,,,99.0,9999.0,,JOAO PINHEIRO,BR,867580-99999,2019,14,1.0
985430,99999,2019-10-06,12.367,123.633,6.0,250.0,1.0,28.2,1008.9,BKN,1.0,8.0,24.0,6.0,,MASBATE,RP,985430-99999,2019,14,1.0
603380,99999,2019-10-06,35.283,-2.95,47.0,280.0,1.5,24.4,1014.3,,,,6.0,0.0,,MELILLA,SP,603380-99999,2019,14,1.0
060600,99999,2019-10-06,56.3,9.117,53.0,250.0,3.1,13.2,1015.2,OVC,,,6.0,9999.0,,KARUP,DA,060600-99999,2019,14,1.0
027040,99999,2019-10-06,61.117,24.317,87.0,,,6.2,,,,,,,,HATTULA LEPAA AWS,FI,027040-99999,2019,14,1.0
