usaf,wban,datetime,latitude,longitude,elevation,windAngle,windSpeed,temperature,seaLvlPressure,cloudCoverage,presentWeatherIndicator,pastWeatherIndicator,precipTime,precipDepth,snowDepth,stationName,countryOrRegion,p_k,year,day,version
061880,99999,2019-09-27,55.883,12.417,40.0,270.0,5.1,12.1,1008.8,BKN,,,6.0,80.0,,SJAELSMARK,DA,061880-99999,2019,5,1.0
654620,99999,2019-09-27,6.117,0.8,178.0,230.0,2.1,25.1,1013.0,SCT,,,,,,AKATSI,GH,654620-99999,2019,5,1.0
136190,99999,2019-09-27,41.683,20.433,653.0,0.0,0.0,20.6,,,,,6.0,0.0,,PESHKOPI,AL,136190-99999,2019,5,1.0
954480,99999,2019-09-27,-27.85,120.7,498.0,260.0,5.7,11.3,1016.1,,,,,,,LEINSTER AERO,AS,954480-99999,2019,5,1.0
722194,04896,2019-09-27,40.294,-88.142,225.0,160.0,4.6,27.8,,SCT,,,,,,RANTOUL NATL AVN CNTR-F ELLIOTT FIELD AIRPORT,US,722194-04896,2019,5,1.0
711530,99999,2019-09-27,49.2,-113.28,1136.0,10.0,3.6,14.2,,,,,,,,CARDSTON  ALTA,CA,711530-99999,2019,5,1.0
013750,99999,2019-09-27,61.467,10.133,1028.0,310.0,12.0,1.4,,,,,,,,KVITFJELL,NO,013750-99999,2019,5,1.0
252480,99999,2019-09-27,67.25,167.967,353.0,50.0,1.0,22.0,1008.0,SCT,,,,,,ILIRNEJ,RS,252480-99999,2019,5,1.0
548230,99999,2019-09-27,36.6,117.05,169.0,160.0,7.0,30.6,998.9,CLR,,,24.0,9999.0,,JINAN/TSINAN,CH,548230-99999,2019,5,1.0
160540,99999,2019-09-27,45.733,7.35,551.0,0.0,0.0,18.3,,,,,,,,AOSTA POLLEIN,IT,160540-99999,2019,5,1.0
384130,99999,2019-09-27,41.733,64.617,237.0,90.0,1.0,27.5,1007.3,FEW,,,,,,TAMDY-BULAK,UZ,384130-99999,2019,5,1.0
868250,99999,2019-09-27,-20.263,-42.183,820.0,198.0,0.3,16.6,1015.2,,,,99.0,9999.0,,MANHUACU,BR,868250-99999,2019,5,1.0
719500,99999,2019-09-27,54.817,-127.167,522.0,210.0,1.0,15.9,1020.1,BKN,,,24.0,187.0,,SMITHERS,CA,719500-99999,2019,5,1.0
574760,99999,2019-09-27,30.333,112.183,33.0,200.0,1.0,25.0,1002.7,BKN,,,,,,JIANGLING,CH,574760-99999,2019,5,1.0
711530,99999,2019-09-27,49.2,-113.283,1136.0,10.0,3.6,14.2,,,,,24.0,0.0,,CARDSTON  ALTA,CA,711530-99999,2019,5,1.0
998227,99999,2019-09-27,13.444,144.657,3.0,20.0,2.1,29.2,1010.7,,,,,,,APRA HARBOR GUAM,GQ,998227-99999,2019,5,1.0
717470,99999,2019-09-27,48.75,-91.617,389.0,330.0,1.0,22.7,1013.7,,,,24.0,185.0,,ATIKOKAN (AUT)  ONT,CA,717470-99999,2019,5,1.0
025130,99999,2019-09-27,57.717,12.0,2.0,10.0,1.0,11.0,1006.6,,,,1.0,0.0,,GOTEBORG,SW,025130-99999,2019,5,1.0
653440,99999,2019-09-27,6.35,2.383,5.0,220.0,3.6,26.9,1013.1,BKN,,,,,,CADJEHOUN,BN,653440-99999,2019,5,1.0
998490,99999,2019-09-27,29.689,-93.842,11.0,180.0,6.2,28.7,1015.2,,,,,,,TEXAS POINT,US,998490-99999,2019,5,1.0
110530,99999,2019-09-27,48.217,13.483,429.0,,,14.4,1018.3,,,,6.0,0.0,,RIED IM INNKREIS,AU,110530-99999,2019,5,1.0
717810,99999,2019-09-27,49.48,-124.43,20.0,120.0,8.2,16.8,1016.1,,,,,,,SISTERS ISLAND  BC,CA,717810-99999,2019,5,1.0
489470,99999,2019-09-27,16.55,104.65,145.0,180.0,1.0,25.6,1006.5,BKN,10.0,4.0,24.0,10.0,,SAVANNAKHET,LA,489470-99999,2019,5,1.0
714400,99999,2019-09-27,51.233,-112.983,901.0,10.0,4.1,11.9,,,,,1.0,4.0,,STANDARD AGCM,CA,714400-99999,2019,5,1.0
710964,99999,2019-09-27,67.546,-64.031,6.0,350.0,1.5,1.0,1019.2,,,,,,,QIKIQTARJUAQ,CA,710964-99999,2019,5,1.0
419360,99999,2019-09-27,23.183,89.167,6.0,0.0,0.0,28.0,996.4,BKN,5.0,2.0,24.0,0.0,,JESSORE,BG,419360-99999,2019,5,1.0
288430,99999,2019-09-27,53.75,62.033,187.0,240.0,4.0,16.6,1005.4,BKN,,,,,,KOMSOMOLEC,KZ,288430-99999,2019,5,1.0
030080,99999,2019-09-27,59.533,-1.633,57.0,120.0,1.5,10.1,1014.6,,,,6.0,6.0,,FAIR ISLE,UK,030080-99999,2019,5,1.0
470990,99999,2019-09-27,37.886,126.766,31.0,202.0,0.5,23.6,1004.7,CLR,,,,,,PAJU,KS,470990-99999,2019,5,1.0
277520,99999,2019-09-27,54.633,43.233,139.0,240.0,2.0,9.5,1009.6,,,,,,,TEMNIKOV,RS,277520-99999,2019,5,1.0
254690,99999,2019-09-27,65.183,176.767,19.0,150.0,5.0,18.9,1016.0,,,,,,,KANCHALAN,RS,254690-99999,2019,5,1.0
085600,99999,2019-09-27,40.717,-7.883,644.0,300.0,1.5,13.9,1017.8,,,,6.0,0.0,,VISEU,PO,085600-99999,2019,5,1.0
143820,99999,2019-09-27,45.15,18.7,98.0,,,18.3,1018.6,BKN,,,6.0,0.0,,GRADISTE,HR,143820-99999,2019,5,1.0
717340,99999,2019-09-27,48.25,-79.03,318.0,200.0,2.6,28.8,1014.6,,,,,,,ROUYN  QUE,CA,717340-99999,2019,5,1.0
303930,99999,2019-09-27,56.833,124.867,858.0,,1.0,10.2,1008.4,BKN,,,12.0,0.0,,CULMAN/NERIUGRI,RS,303930-99999,2019,5,1.0
064780,99999,2019-09-27,50.65,5.45,181.0,,,16.4,1020.6,BKN,,,24.0,0.0,,LIEGE,BE,064780-99999,2019,5,1.0
162700,99999,2019-09-27,41.133,16.75,49.0,250.0,1.5,21.7,1016.5,,,,6.0,0.0,,BARI,IT,162700-99999,2019,5,1.0
562940,99999,2019-09-27,30.579,103.947,495.0,,1.0,21.0,,,10.0,,,,,SHUANGLIU,CH,562940-99999,2019,5,1.0
716690,99999,2019-09-27,50.367,-114.417,1415.0,10.0,0.5,7.6,1021.5,,,,24.0,200.0,,PEKISKO,CA,716690-99999,2019,5,1.0
157300,99999,2019-09-27,41.65,25.383,331.0,90.0,1.0,20.8,1016.5,BKN,13.0,2.0,6.0,0.0,,KURDJALI,BU,157300-99999,2019,5,1.0
714630,99999,2019-09-27,42.867,-79.745,183.0,185.0,3.4,24.6,1016.3,,,,,,,PORT COLBORNE (AUT)  ONT,CA,714630-99999,2019,5,1.0
239140,99999,2019-09-27,60.4,56.517,207.0,200.0,4.0,9.7,998.7,BKN,,,,,,CHERDYN',RS,239140-99999,2019,5,1.0
407370,99999,2019-09-27,36.45,52.817,14.0,240.0,2.0,21.4,1008.7,,,,6.0,0.0,,GHARAKHIL,IR,407370-99999,2019,5,1.0
236060,99999,2019-09-27,63.55,53.817,137.0,,1.0,13.9,994.2,OVC,2.0,8.0,,,,UHTA,RS,236060-99999,2019,5,1.0
028440,99999,2019-09-27,66.773,23.963,85.0,0.0,0.0,11.0,1000.2,OVC,,2.0,,,0.0,PELLO CENTRE,FI,028440-99999,2019,5,1.0
714950,99999,2019-09-27,51.37,-114.1,1145.0,30.0,5.1,9.2,,,,,1.0,5.0,,NEIR AGDM,CA,714950-99999,2019,5,1.0
576620,99999,2019-09-27,29.05,111.683,35.0,270.0,2.0,24.9,1003.3,OVC,,,24.0,0.0,,CHANGDE,CH,576620-99999,2019,5,1.0
717180,99999,2019-09-27,48.6,-68.217,52.0,160.0,1.0,25.8,1013.9,SCT,,,24.0,0.0,,MONT JOLI A,CA,717180-99999,2019,5,1.0
014490,99999,2019-09-27,58.867,9.033,32.0,,,8.4,,,,,6.0,0.0,,GJERSTAD,NO,014490-99999,2019,5,1.0
284400,99999,2019-09-27,56.833,60.633,281.0,260.0,3.0,14.2,1002.8,SCT,,,,,,KOLTSOVO,RS,284400-99999,2019,5,1.0
717340,99999,2019-09-27,48.233,-79.033,318.0,200.0,2.6,28.8,1014.6,,,,24.0,0.0,,ROUYN  QUE,CA,717340-99999,2019,5,1.0
726050,14745,2019-09-27,43.2,-71.5,105.0,360.0,33.5,,,SCT,,,,,,CONCORD MUNICIPAL AIRPORT,US,726050-14745,2019,5,1.0
152080,99999,2019-09-27,46.067,23.567,247.0,150.0,1.0,17.8,1019.0,,,,6.0,0.0,,ALBA IULIA,RO,152080-99999,2019,5,1.0
162660,99999,2019-09-27,41.883,16.167,4.0,300.0,1.5,24.0,1016.1,,,,,,,VIESTE,IT,162660-99999,2019,5,1.0
590070,99999,2019-09-27,24.067,105.067,1251.0,360.0,1.0,20.5,1003.9,OVC,60.0,,24.0,149.0,,GUANGNAN,CH,590070-99999,2019,5,1.0
789540,00408,2019-09-27,13.075,-59.492,52.0,100.0,9.8,27.0,,,,,,,,GRANTLEY ADAMS INTERNATIONAL AIRPORT,BB,789540-00408,2019,5,1.0
714630,99999,2019-09-27,42.87,-79.25,184.0,190.0,4.1,24.6,1016.3,,,,,,,PORT COLBORNE (AUT)  ONT,CA,714630-99999,2019,5,1.0
616970,99999,2019-09-27,12.4,-16.75,13.0,260.0,3.1,28.0,1012.8,FEW,,,,,,CAP SKIRING,SG,616970-99999,2019,5,1.0
072350,99999,2019-09-27,47.933,0.183,52.0,40.0,2.6,19.8,1019.6,,0.0,,6.0,0.0,,ARNAGE,FR,072350-99999,2019,5,1.0
710060,99999,2019-09-27,52.3,-111.767,737.0,40.0,1.5,17.0,,,,,24.0,0.0,,ALLIANCE AGCM,CA,710060-99999,2019,5,1.0
012140,99999,2019-09-27,62.65,6.767,43.0,230.0,2.0,9.3,,,,,,,,REKDAL,NO,012140-99999,2019,5,1.0
946590,99999,2019-09-27,-31.144,136.817,167.0,100.0,4.6,13.0,,CLR,,,,,,WOOMERA,AS,946590-99999,2019,5,1.0
717470,99999,2019-09-27,48.77,-91.63,389.0,330.0,1.0,22.6,1013.7,,,,,,,ATIKOKAN (AUT)  ONT,CA,717470-99999,2019,5,1.0
289520,99999,2019-09-27,53.217,63.617,170.0,180.0,1.0,16.1,1007.5,,,,,,,KOSTANAY,KZ,289520-99999,2019,5,1.0
591170,99999,2019-09-27,24.3,116.12,84.0,140.0,2.0,28.7,1005.8,FEW,,,24.0,46.0,,MEI XIAN,CH,591170-99999,2019,5,1.0
489470,99999,2019-09-27,16.557,104.76,155.0,180.0,1.0,26.0,,,10.0,,,,,SAVANNAKHET,LA,489470-99999,2019,5,1.0
144420,99999,2019-09-27,44.041,16.207,255.0,70.0,1.0,18.7,1017.2,,,,,,,KNIN,HR,144420-99999,2019,5,1.0
121055,99999,2019-09-27,51.733,19.4,190.0,220.0,1.0,11.0,1016.5,BKN,,,6.0,0.0,,LUBLINEK,PL,121055-99999,2019,5,1.0
289520,99999,2019-09-27,53.207,63.55,181.0,190.0,2.0,13.0,,,,,,,,KOSTANAY,KZ,289520-99999,2019,5,1.0
121250,99999,2019-09-27,54.55,17.75,41.0,240.0,7.0,13.8,1008.5,,,,6.0,300.0,,LEBORK,PL,121250-99999,2019,5,1.0
717810,99999,2019-09-27,49.483,-124.433,20.0,120.0,8.2,16.8,1016.1,,,,24.0,9999.0,,SISTERS ISLAND  BC,CA,717810-99999,2019,5,1.0
121055,99999,2019-09-27,51.722,19.398,184.0,,1.0,12.0,,,,,,,,LUBLINEK,PL,121055-99999,2019,5,1.0
172980,99999,2019-09-27,36.85,28.267,16.0,290.0,3.6,25.2,1008.7,,,,6.0,0.0,,MARMARIS,TU,172980-99999,2019,5,1.0
869720,99999,2019-09-27,-28.604,-48.813,34.0,277.0,2.7,11.5,1017.1,,,,99.0,9999.0,,SANTA MARTA,BR,869720-99999,2019,5,1.0
714400,99999,2019-09-27,51.233,-112.983,901.0,10.0,4.1,11.9,,,,,24.0,208.0,,STANDARD AGCM,CA,714400-99999,2019,5,1.0
946140,99999,2019-09-27,-31.95,115.767,41.0,120.0,3.1,9.1,,,,,,,,SWANBOURNE,AS,946140-99999,2019,5,1.0
712520,99999,2019-09-27,53.38,-118.35,1402.0,350.0,2.6,9.7,1022.1,,,,1.0,2.0,,WILLOW CREEK 1  ALTA,CA,712520-99999,2019,5,1.0
070200,99999,2019-09-27,49.717,-1.933,12.0,80.0,3.1,12.9,1021.7,,,,6.0,0.0,,LA HAGUE,FR,070200-99999,2019,5,1.0
444490,99999,2019-09-27,27.167,84.983,137.0,0.0,0.0,28.2,996.9,FEW,,,,,,SIMARA,NP,444490-99999,2019,5,1.0
710370,99999,2019-09-27,49.33,-123.27,35.0,110.0,4.6,18.0,1016.1,,,,,,,POINT ATKINSON,CA,710370-99999,2019,5,1.0
248020,99999,2019-09-27,61.733,102.817,358.0,200.0,2.0,15.9,1001.2,BKN,,,12.0,0.0,,STRELKA CHUNYA,RS,248020-99999,2019,5,1.0
782640,99999,2019-09-27,19.967,-75.85,55.0,80.0,3.0,27.2,1015.5,SCT,5.0,0.0,,,,ANTONIO MACEO INTL,CU,782640-99999,2019,5,1.0
716050,99999,2019-09-27,49.517,-123.483,123.0,0.0,0.0,18.5,1017.2,,,,24.0,9999.0,,PORT MELLON,CA,716050-99999,2019,5,1.0
020380,99999,2019-09-27,67.255,20.27,453.0,5.0,1.6,8.1,,,,,1.0,9999.0,,LATNIVAARA,SW,020380-99999,2019,5,1.0
022430,99999,2019-09-27,63.684,16.95,219.0,318.0,1.3,10.2,1001.4,,,,,,,JUNSELE,SW,022430-99999,2019,5,1.0
130145,99999,2019-09-27,45.9,15.53,155.0,,0.5,16.0,,CLR,,,,,,CERKLJE,SI,130145-99999,2019,5,1.0
999999,23803,2019-09-27,34.822,-89.435,148.0,,0.8,27.8,,,,,1.0,0.0,,HOLLY SPRINGS 4 N,US,999999-23803,2019,5,1.0
082010,99999,2019-09-27,40.958,-5.662,775.0,267.0,1.8,22.0,,,,,6.0,9999.0,,SALAMANCA,SP,082010-99999,2019,5,1.0
162060,99999,2019-09-27,42.75,11.083,7.0,350.0,0.5,21.0,1017.4,,,,6.0,0.0,,GROSSETO,IT,162060-99999,2019,5,1.0
946050,99999,2019-09-27,-32.517,115.717,4.0,120.0,1.5,9.3,1015.3,,,,,,,MANDURAH,AS,946050-99999,2019,5,1.0
824100,99999,2019-09-27,-4.379,-70.03,78.0,0.0,0.0,29.2,,CLR,,,1.0,9999.0,,BENJAMIN CONSTANT,BR,824100-99999,2019,5,1.0
478230,99999,2019-09-27,32.033,130.2,42.0,50.0,1.5,24.9,1002.9,,,,12.0,0.0,,AKUNE,JA,478230-99999,2019,5,1.0
160080,99999,2019-09-27,46.75,10.533,1461.0,20.0,2.1,13.2,,,,,6.0,0.0,,S. VALENTINO ALLA MUTA,IT,160080-99999,2019,5,1.0
873440,99999,2019-09-27,-31.324,-64.208,489.0,170.0,2.1,5.0,,,,,,,,AMBROSIO L V TARAVELLA,AR,873440-99999,2019,5,1.0
999999,96405,2019-09-27,60.473,-145.354,25.0,,1.1,21.1,,,,,1.0,9999.0,,CORDOVA 14 ESE,US,999999-96405,2019,5,1.0
722700,23044,2019-09-27,31.8,-106.4,1194.0,290.0,5.7,36.1,1004.5,BKN,,,,,,EL PASO INTERNATIONAL AIRPORT,US,722700-23044,2019,5,1.0
261148,99999,2019-09-27,53.882,28.031,204.0,210.0,2.0,9.0,,,,,,,,MINSK 2,BO,261148-99999,2019,5,1.0
998291,99999,2019-09-27,24.983,-80.833,3.0,0.0,0.0,,,,,,,,,LITTLE RABBIT KEY,US,998291-99999,2019,5,1.0
997697,99999,2019-09-27,46.48,-84.3,185.0,160.0,3.1,24.3,1014.0,,,,,,,LITTLE RAPIDS,US,997697-99999,2019,5,1.0
480530,99999,2019-09-27,20.833,95.833,220.0,180.0,2.1,26.0,1001.9,BKN,,,12.0,0.0,,MEIKTILA,BM,480530-99999,2019,5,1.0
867380,99999,2019-09-27,-16.554,-46.882,641.0,133.0,0.5,21.0,1014.1,,,,99.0,9999.0,,UNAI,BR,867380-99999,2019,5,1.0
873440,99999,2019-09-27,-31.117,-64.2,484.0,180.0,2.1,5.7,1029.0,BKN,,,1.0,9999.0,,AMBROSIO L V TARAVELLA,AR,873440-99999,2019,5,1.0
712520,99999,2019-09-27,53.383,-118.333,1402.0,340.0,2.6,9.7,1022.1,,,,24.0,80.0,,WILLOW CREEK 1  ALTA,CA,712520-99999,2019,5,1.0
606400,99999,2019-09-27,26.723,8.617,543.0,30.0,3.6,31.0,1010.1,CLR,,,6.0,9999.0,,ILLIZI TAKHAMALT,AG,606400-99999,2019,5,1.0
471310,99999,2019-09-27,36.639,127.441,59.0,298.0,0.8,25.1,1004.3,SCT,,,,,,CHEONGJU,KS,471310-99999,2019,5,1.0
931190,99999,2019-09-27,-37.008,174.792,7.0,160.0,5.1,11.0,,,,,,,,AUCKLAND INTL,NZ,931190-99999,2019,5,1.0
274790,99999,2019-09-27,56.333,46.583,107.0,260.0,6.0,13.0,1003.8,FEW,,,,,,KOZ'MODEM'JANSK,RS,274790-99999,2019,5,1.0
411780,99999,2019-09-27,24.75,50.817,8.0,320.0,8.2,34.7,996.0,,,,,,,ABU SAMRA,QA,411780-99999,2019,5,1.0
714440,99999,2019-09-27,50.65,-99.933,627.0,280.0,2.6,21.9,1016.4,,,,24.0,0.0,,WASAGAMING  MAN,CA,714440-99999,2019,5,1.0
866940,99999,2019-09-27,-14.208,-42.75,552.0,80.0,2.0,25.7,1012.7,,,,99.0,9999.0,,GUANAMBI,BR,866940-99999,2019,5,1.0
152170,99999,2019-09-27,46.0,26.133,569.0,10.0,2.0,12.1,,,,,6.0,0.0,,TARGU SECUIESC,RO,152170-99999,2019,5,1.0
316320,99999,2019-09-27,49.933,134.633,283.0,220.0,1.0,22.2,1004.4,BKN,,,,,,KUR,RS,316320-99999,2019,5,1.0
111490,99999,2019-09-27,47.25,13.567,1745.0,10.0,2.0,11.6,,,,,6.0,0.0,,OBERTAUERN,AU,111490-99999,2019,5,1.0
818200,99999,2019-09-27,-5.366,-49.051,117.0,356.0,1.4,25.0,1012.5,,,,99.0,9999.0,,MARABA,BR,818200-99999,2019,5,1.0
153750,99999,2019-09-27,44.933,25.433,298.0,340.0,3.0,16.6,1018.0,FEW,,,6.0,9999.0,,TARGOVISTE,RO,153750-99999,2019,5,1.0
976900,99999,2019-09-27,-2.567,140.483,99.0,150.0,1.5,26.5,1011.5,BKN,,,,,,SENTANI,ID,976900-99999,2019,5,1.0
956470,99999,2019-09-27,-34.95,116.717,74.0,220.0,4.1,10.0,1011.8,,,,,,,NORTH WALPOLE,AS,956470-99999,2019,5,1.0
160600,99999,2019-09-27,45.117,7.617,277.0,300.0,1.0,19.3,1015.7,,,,24.0,62.0,,TORINO VENARIA,IT,160600-99999,2019,5,1.0
515730,99999,2019-09-27,42.95,89.233,39.0,320.0,2.0,30.3,1002.2,BKN,,,,,,TURPAN,CH,515730-99999,2019,5,1.0
716050,99999,2019-09-27,49.52,-123.48,126.0,0.0,0.0,17.5,1017.2,,,,,,,PORT MELLON,CA,716050-99999,2019,5,1.0
485576,99999,2019-09-27,8.099,98.986,25.0,,1.0,25.0,,,10.0,,,,,KRABI,TH,485576-99999,2019,5,1.0
342020,99999,2019-09-27,50.8,35.767,226.0,280.0,3.0,11.1,1016.1,FEW,,,,,,GOTNJA,RS,342020-99999,2019,5,1.0
152600,99999,2019-09-27,45.786,24.091,456.0,280.0,1.5,17.0,,,,,,,,SIBIU,RO,152600-99999,2019,5,1.0
589310,99999,2019-09-27,25.717,118.1,1651.0,250.0,9.0,17.5,,OBS,44.0,,24.0,37.0,,JIUXIAN SHAN,CH,589310-99999,2019,5,1.0
489400,99999,2019-09-27,17.95,102.567,171.0,160.0,1.0,26.2,1003.8,BKN,10.0,2.0,24.0,3.0,,WATTAY INTL,LA,489400-99999,2019,5,1.0
784850,99999,2019-09-27,18.433,-69.667,18.0,,,28.8,1015.5,SCT,,,,,,LAS AMERICAS INTL,DR,784850-99999,2019,5,1.0
070570,99999,2019-09-27,49.25,2.517,88.0,90.0,0.5,14.3,1020.9,,0.0,,6.0,0.0,,CREIL,FR,070570-99999,2019,5,1.0
062790,99999,2019-09-27,52.749,6.573,16.0,233.0,2.0,15.6,1018.4,OVC,,,6.0,9999.0,,HOOGEVEEN AWS,NL,062790-99999,2019,5,1.0
292760,99999,2019-09-27,58.183,94.75,161.0,,,17.5,1007.6,,,,12.0,0.0,,MOTYGINO,RS,292760-99999,2019,5,1.0
010650,99999,2019-09-27,69.467,25.517,133.0,,,5.9,1002.2,,,,6.0,0.0,,KARASJOK,NO,010650-99999,2019,5,1.0
152600,99999,2019-09-27,45.789,24.091,443.0,350.0,1.0,17.5,1019.1,BKN,,,6.0,9999.0,,SIBIU,RO,152600-99999,2019,5,1.0
784850,99999,2019-09-27,18.43,-69.669,18.0,0.0,0.0,29.0,,,,,,,,LAS AMERICAS INTL,DR,784850-99999,2019,5,1.0
654730,99999,2019-09-27,5.617,0.0,18.0,230.0,3.1,26.5,1013.1,BKN,,,,,,TEMA,GH,654730-99999,2019,5,1.0
028300,99999,2019-09-27,60.7,26.817,33.0,,,10.8,,,,,,,,KOUVOLA ANJALA,FI,028300-99999,2019,5,1.0
025635,99999,2019-09-27,56.3,12.85,18.0,310.0,10.0,13.0,1007.3,,,,,,,ANGELHOLM,SW,025635-99999,2019,5,1.0
