usaf,wban,datetime,latitude,longitude,elevation,windAngle,windSpeed,temperature,seaLvlPressure,cloudCoverage,presentWeatherIndicator,pastWeatherIndicator,precipTime,precipDepth,snowDepth,stationName,countryOrRegion,p_k,year,day,version
112270,99999,2019-09-28,46.717,14.1,551.0,10.0,1.0,18.9,1014.2,,,,6.0,0.0,,FELDKIRCHEN,AU,112270-99999,2019,6,1.0
406700,99999,2019-09-28,31.95,44.317,32.0,,,32.0,997.7,,,,,,,NAJAF,IZ,406700-99999,2019,6,1.0
426470,99999,2019-09-28,23.077,72.635,58.0,240.0,2.6,27.0,,,5.0,,,,,AHMEDABAD,IN,426470-99999,2019,6,1.0
726050,14745,2019-09-28,43.2,-71.5,105.0,360.0,21.6,,,SCT,,,,,,CONCORD MUNICIPAL AIRPORT,US,726050-14745,2019,6,1.0
898280,99999,2019-09-28,-75.117,123.367,3250.0,,,-67.9,,,,,,,,DOME C II,AY,898280-99999,2019,6,1.0
352170,99999,2019-09-28,50.25,52.567,32.0,50.0,2.0,11.0,1010.7,,,,,,,DZHAMBEJTY,KZ,352170-99999,2019,6,1.0
430410,99999,2019-09-28,19.083,82.033,553.0,230.0,1.0,22.6,998.3,OVC,61.0,6.0,21.0,770.0,,JAGDALPUR,IN,430410-99999,2019,6,1.0
350850,99999,2019-09-28,52.0,70.95,384.0,,,11.0,1007.1,,,,,,,AKKOL',KZ,350850-99999,2019,6,1.0
406700,99999,2019-09-28,31.983,44.4,33.0,310.0,3.6,34.0,,CLR,,,,,,NAJAF,IZ,406700-99999,2019,6,1.0
713650,99999,2019-09-28,61.77,-121.23,168.0,350.0,2.6,22.6,1023.3,,,,,,,FORT SIMPSON CLIMATE  NWT,CA,713650-99999,2019,6,1.0
713650,99999,2019-09-28,61.75,-121.233,168.0,350.0,2.6,22.6,1023.3,,,,24.0,0.0,,FORT SIMPSON CLIMATE  NWT,CA,713650-99999,2019,6,1.0
029470,99999,2019-09-28,61.689,27.202,99.0,3.0,1.9,11.1,995.2,OVC,,,,,0.0,MIKKELI,FI,029470-99999,2019,6,1.0
341100,99999,2019-09-28,51.167,37.35,226.0,,,8.8,1008.5,BKN,,,,,,BOGORODITSKOE-FENINO,RS,341100-99999,2019,6,1.0
915020,99999,2019-09-28,-6.7,156.383,3.0,160.0,1.5,29.0,1011.4,BKN,15.0,2.0,24.0,90.0,,TARO ISLAND,BP,915020-99999,2019,6,1.0
852420,99999,2019-09-28,-17.967,-67.067,3072.0,50.0,2.1,5.4,,SCT,4.0,1.0,,,,JUAN MENDOZA,BL,852420-99999,2019,6,1.0
543110,99999,2019-09-28,41.933,117.75,844.0,340.0,1.0,14.8,1002.1,OVC,80.0,,24.0,70.0,,WEICHANG,CH,543110-99999,2019,6,1.0
233240,99999,2019-09-28,66.433,60.767,62.0,60.0,3.0,15.9,996.7,OVC,21.0,6.0,,,,PETRUN',RS,233240-99999,2019,6,1.0
716220,99999,2019-09-28,43.03,-81.15,278.0,,,22.9,1016.0,,,,1.0,33.0,,LONDON CS  ONT,CA,716220-99999,2019,6,1.0
710380,99999,2019-09-28,46.6,-66.017,45.0,0.0,0.0,25.2,1012.7,,,,24.0,0.0,,DOAKTOWN AUTO RCS,CA,710380-99999,2019,6,1.0
039760,99999,2019-09-28,54.233,-10.0,10.0,270.0,3.0,13.8,1017.5,,,,6.0,7.0,,BELMULLET,EI,039760-99999,2019,6,1.0
716220,99999,2019-09-28,43.033,-81.15,278.0,0.0,0.0,22.9,1016.0,,,,24.0,33.0,,LONDON CS  ONT,CA,716220-99999,2019,6,1.0
999999,63850,2019-09-28,33.784,-83.39,226.0,,1.4,29.1,,,,,1.0,0.0,,WATKINSVILLE 5 SSE,US,999999-63850,2019,6,1.0
064650,99999,2019-09-28,51.0,5.067,54.0,,1.0,15.7,1015.2,,,,,,,SCHAFFEN,BE,064650-99999,2019,6,1.0
532760,99999,2019-09-28,42.4,112.9,1152.0,20.0,2.0,13.2,1009.5,CLR,,,24.0,85.0,,JURH,CH,532760-99999,2019,6,1.0
024860,99999,2019-09-28,59.367,17.517,6.0,290.0,3.0,11.7,,,,,1.0,0.0,,ADELSO,SW,024860-99999,2019,6,1.0
994034,99999,2019-09-28,38.057,-122.038,2.0,260.0,6.2,26.2,1013.7,,,,,,,PORT CHICAGO,US,994034-99999,2019,6,1.0
077850,99999,2019-09-28,43.0,9.367,113.0,40.0,1.0,25.6,1015.3,,,,6.0,0.0,,CAP CORSE,FR,077850-99999,2019,6,1.0
172340,99999,2019-09-28,37.85,27.85,56.0,0.0,0.0,24.3,1006.9,,,,6.0,0.0,,AYDIN,TU,172340-99999,2019,6,1.0
839670,99999,2019-09-28,-29.946,-51.144,8.0,280.0,9.3,9.0,,,,,,,,CANOAS,BR,839670-99999,2019,6,1.0
375491,99999,2019-09-28,43.069,42.754,2700.0,90.0,0.5,14.0,,,,,,,,MESTIA,GG,375491-99999,2019,6,1.0
405510,99999,2019-09-28,29.817,47.35,119.0,230.0,5.7,28.4,996.5,,,,,,,MITRIBAH,KU,405510-99999,2019,6,1.0
110250,99999,2019-09-28,48.7,14.883,471.0,220.0,2.0,16.2,1015.1,,,,6.0,0.0,,WEITRA,AU,110250-99999,2019,6,1.0
654320,99999,2019-09-28,7.75,-2.1,340.0,270.0,1.0,24.8,1014.5,FEW,,,,,,WENCHI,GH,654320-99999,2019,6,1.0
012300,99999,2019-09-28,62.267,8.2,579.0,,,5.4,,,,,6.0,0.0,,BJORLI,NO,012300-99999,2019,6,1.0
869960,99999,2019-09-28,-32.535,-53.376,32.0,241.0,3.7,5.0,1026.0,,,,99.0,9999.0,,JAGUARAO,BR,869960-99999,2019,6,1.0
036800,99999,2019-09-28,51.806,-0.359,128.0,,,15.7,1015.2,,,,6.0,9999.0,,ROTHAMSTED,UK,036800-99999,2019,6,1.0
431971,99999,2019-09-28,15.85,74.617,747.0,270.0,6.2,22.0,,,51.0,,,,,BELGAUM AIRPORT,IN,431971-99999,2019,6,1.0
